Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:24:00.994000,KUB,88,0 days 00:01:12.750000,42.0,2.0,,,0 days 00:00:18.537000,0 days 00:00:32.133000,0 days 00:00:22.080000,0 days 01:23:06.796000,0 days 01:23:38.929000,0 days 01:24:01.009000,307.0,221.0,271.0,301.0,False,HARD,23.0,True,Williams,0 days 01:22:48.244000,2019-06-30 14:02:48.271,1,20.0,False,,False,True,2019
0 days 01:25:13.667000,KUB,88,0 days 00:01:12.673000,43.0,2.0,,,0 days 00:00:17.930000,0 days 00:00:31.914000,0 days 00:00:22.829000,0 days 01:24:18.939000,0 days 01:24:50.853000,0 days 01:25:13.682000,290.0,224.0,279.0,289.0,False,HARD,24.0,True,Williams,0 days 01:24:00.994000,2019-06-30 14:04:01.021,1,20.0,False,,False,True,2019
0 days 01:26:25.029000,KUB,88,0 days 00:01:11.362000,44.0,2.0,,,0 days 00:00:17.544000,0 days 00:00:31.860000,0 days 00:00:21.958000,0 days 01:25:31.226000,0 days 01:26:03.086000,0 days 01:26:25.044000,311.0,225.0,269.0,294.0,False,HARD,25.0,True,Williams,0 days 01:25:13.667000,2019-06-30 14:05:13.694,1,20.0,False,,False,True,2019
0 days 01:27:38.788000,KUB,88,0 days 00:01:13.759000,45.0,2.0,,,0 days 00:00:18.745000,0 days 00:00:31.747000,0 days 00:00:23.267000,0 days 01:26:43.789000,0 days 01:27:15.536000,0 days 01:27:38.803000,304.0,227.0,281.0,311.0,False,HARD,26.0,True,Williams,0 days 01:26:25.029000,2019-06-30 14:06:25.056,1,20.0,False,,False,True,2019
0 days 01:28:50.262000,KUB,88,0 days 00:01:11.474000,46.0,2.0,,,0 days 00:00:17.668000,0 days 00:00:31.855000,0 days 00:00:21.951000,0 days 01:27:56.471000,0 days 01:28:28.326000,0 days 01:28:50.277000,296.0,225.0,272.0,296.0,False,HARD,27.0,True,Williams,0 days 01:27:38.788000,2019-06-30 14:07:38.815,1,20.0,False,,False,True,2019
0 days 01:30:02.439000,KUB,88,0 days 00:01:12.177000,47.0,2.0,,,0 days 00:00:17.753000,0 days 00:00:32.476000,0 days 00:00:21.948000,0 days 01:29:08.030000,0 days 01:29:40.506000,0 days 01:30:02.454000,299.0,228.0,274.0,310.0,False,HARD,28.0,True,Williams,0 days 01:28:50.262000,2019-06-30 14:08:50.289,1,20.0,False,,False,True,2019
0 days 01:31:14.483000,KUB,88,0 days 00:01:12.044000,48.0,2.0,,,0 days 00:00:18.246000,0 days 00:00:31.974000,0 days 00:00:21.824000,0 days 01:30:20.700000,0 days 01:30:52.674000,0 days 01:31:14.498000,316.0,228.0,273.0,313.0,False,HARD,29.0,True,Williams,0 days 01:30:02.439000,2019-06-30 14:10:02.466,1,20.0,False,,False,True,2019
0 days 01:32:25.707000,KUB,88,0 days 00:01:11.224000,49.0,2.0,,,0 days 00:00:17.754000,0 days 00:00:31.718000,0 days 00:00:21.752000,0 days 01:31:32.252000,0 days 01:32:03.970000,0 days 01:32:25.722000,297.0,229.0,271.0,297.0,False,HARD,30.0,True,Williams,0 days 01:31:14.483000,2019-06-30 14:11:14.510,1,20.0,False,,False,True,2019
0 days 01:33:37.353000,KUB,88,0 days 00:01:11.646000,50.0,2.0,,,0 days 00:00:17.999000,0 days 00:00:31.841000,0 days 00:00:21.806000,0 days 01:32:43.721000,0 days 01:33:15.562000,0 days 01:33:37.368000,317.0,231.0,273.0,313.0,False,HARD,31.0,True,Williams,0 days 01:32:25.707000,2019-06-30 14:12:25.734,1,20.0,False,,False,True,2019
0 days 01:34:48.605000,KUB,88,0 days 00:01:11.252000,51.0,2.0,,,0 days 00:00:17.742000,0 days 00:00:31.811000,0 days 00:00:21.699000,0 days 01:33:55.110000,0 days 01:34:26.921000,0 days 01:34:48.620000,298.0,226.0,272.0,294.0,False,HARD,32.0,True,Williams,0 days 01:33:37.353000,2019-06-30 14:13:37.380,1,20.0,False,,False,True,2019
0 days 01:36:00.522000,KUB,88,0 days 00:01:11.917000,52.0,2.0,,,0 days 00:00:17.954000,0 days 00:00:32.205000,0 days 00:00:21.758000,0 days 01:35:06.574000,0 days 01:35:38.779000,0 days 01:36:00.537000,255.0,229.0,273.0,316.0,False,HARD,33.0,True,Williams,0 days 01:34:48.605000,2019-06-30 14:14:48.632,1,20.0,False,,False,True,2019
0 days 01:37:12.935000,KUB,88,0 days 00:01:12.413000,53.0,2.0,,,0 days 00:00:18.038000,0 days 00:00:32.466000,0 days 00:00:21.909000,0 days 01:36:18.575000,0 days 01:36:51.041000,0 days 01:37:12.950000,245.0,227.0,272.0,293.0,False,HARD,34.0,True,Williams,0 days 01:36:00.522000,2019-06-30 14:16:00.549,1,20.0,False,,False,True,2019
0 days 01:38:24.225000,KUB,88,0 days 00:01:11.290000,54.0,2.0,,,0 days 00:00:17.829000,0 days 00:00:31.721000,0 days 00:00:21.740000,0 days 01:37:30.779000,0 days 01:38:02.500000,0 days 01:38:24.240000,294.0,228.0,271.0,296.0,False,HARD,35.0,True,Williams,0 days 01:37:12.935000,2019-06-30 14:17:12.962,1,20.0,False,,False,True,2019
0 days 01:39:35.189000,KUB,88,0 days 00:01:10.964000,55.0,2.0,,,0 days 00:00:17.731000,0 days 00:00:31.626000,0 days 00:00:21.607000,0 days 01:38:41.971000,0 days 01:39:13.597000,0 days 01:39:35.204000,297.0,230.0,272.0,299.0,True,HARD,36.0,True,Williams,0 days 01:38:24.225000,2019-06-30 14:18:24.252,1,20.0,False,,False,True,2019
0 days 01:40:46.541000,KUB,88,0 days 00:01:11.352000,56.0,2.0,,,0 days 00:00:17.870000,0 days 00:00:31.792000,0 days 00:00:21.690000,0 days 01:39:53.074000,0 days 01:40:24.866000,0 days 01:40:46.556000,301.0,229.0,271.0,297.0,False,HARD,37.0,True,Williams,0 days 01:39:35.189000,2019-06-30 14:19:35.216,1,20.0,False,,False,True,2019
0 days 01:41:58.700000,KUB,88,0 days 00:01:12.159000,57.0,2.0,,,0 days 00:00:18.606000,0 days 00:00:31.716000,0 days 00:00:21.837000,0 days 01:41:05.162000,0 days 01:41:36.878000,0 days 01:41:58.715000,309.0,228.0,273.0,313.0,False,HARD,38.0,True,Williams,0 days 01:40:46.541000,2019-06-30 14:20:46.568,1,20.0,False,,False,True,2019
0 days 01:43:10.350000,KUB,88,0 days 00:01:11.650000,58.0,2.0,,,0 days 00:00:17.905000,0 days 00:00:31.952000,0 days 00:00:21.793000,0 days 01:42:16.620000,0 days 01:42:48.572000,0 days 01:43:10.365000,295.0,228.0,272.0,295.0,False,HARD,39.0,True,Williams,0 days 01:41:58.700000,2019-06-30 14:21:58.727,1,20.0,False,,False,True,2019
0 days 01:44:21.695000,KUB,88,0 days 00:01:11.345000,59.0,2.0,,,0 days 00:00:17.698000,0 days 00:00:31.889000,0 days 00:00:21.758000,0 days 01:43:28.063000,0 days 01:43:59.952000,0 days 01:44:21.710000,302.0,228.0,272.0,298.0,False,HARD,40.0,True,Williams,0 days 01:43:10.350000,2019-06-30 14:23:10.377,1,20.0,False,,False,True,2019
0 days 01:45:33.063000,KUB,88,0 days 00:01:11.368000,60.0,2.0,,,0 days 00:00:17.851000,0 days 00:00:31.695000,0 days 00:00:21.822000,0 days 01:44:39.561000,0 days 01:45:11.256000,0 days 01:45:33.078000,301.0,230.0,272.0,298.0,False,HARD,41.0,True,Williams,0 days 01:44:21.695000,2019-06-30 14:24:21.722,1,20.0,False,,False,True,2019
0 days 01:46:44.222000,KUB,88,0 days 00:01:11.159000,61.0,2.0,,,0 days 00:00:17.844000,0 days 00:00:31.683000,0 days 00:00:21.632000,0 days 01:45:50.922000,0 days 01:46:22.605000,0 days 01:46:44.237000,,228.0,272.0,297.0,False,HARD,42.0,True,Williams,0 days 01:45:33.063000,2019-06-30 14:25:33.090,1,20.0,False,,False,True,2019
0 days 01:47:55.461000,KUB,88,0 days 00:01:11.239000,62.0,2.0,,,0 days 00:00:17.773000,0 days 00:00:31.759000,0 days 00:00:21.707000,0 days 01:47:02.010000,0 days 01:47:33.769000,0 days 01:47:55.476000,,229.0,271.0,298.0,False,HARD,43.0,True,Williams,0 days 01:46:44.222000,2019-06-30 14:26:44.249,1,20.0,False,,False,True,2019
0 days 01:49:06.800000,KUB,88,0 days 00:01:11.339000,63.0,2.0,,,0 days 00:00:17.779000,0 days 00:00:31.830000,0 days 00:00:21.730000,0 days 01:48:13.255000,0 days 01:48:45.085000,0 days 01:49:06.815000,300.0,231.0,270.0,296.0,False,HARD,44.0,True,Williams,0 days 01:47:55.461000,2019-06-30 14:27:55.488,1,20.0,False,,False,True,2019
0 days 01:50:17.971000,KUB,88,0 days 00:01:11.171000,64.0,2.0,,,0 days 00:00:17.914000,0 days 00:00:31.575000,0 days 00:00:21.682000,0 days 01:49:24.729000,0 days 01:49:56.304000,0 days 01:50:17.986000,299.0,231.0,271.0,297.0,False,HARD,45.0,True,Williams,0 days 01:49:06.800000,2019-06-30 14:29:06.827,1,20.0,False,,False,True,2019
0 days 01:51:31.388000,KUB,88,0 days 00:01:13.417000,65.0,2.0,,,0 days 00:00:18.437000,0 days 00:00:31.694000,0 days 00:00:23.286000,0 days 01:50:36.423000,0 days 01:51:08.117000,0 days 01:51:31.403000,318.0,232.0,281.0,310.0,False,HARD,46.0,True,Williams,0 days 01:50:17.971000,2019-06-30 14:30:17.998,1,20.0,False,,False,True,2019
0 days 01:52:44.392000,KUB,88,0 days 00:01:13.004000,66.0,2.0,,,0 days 00:00:17.719000,0 days 00:00:33.146000,0 days 00:00:22.139000,0 days 01:51:49.122000,0 days 01:52:22.268000,0 days 01:52:44.407000,297.0,228.0,272.0,295.0,False,HARD,47.0,True,Williams,0 days 01:51:31.388000,2019-06-30 14:31:31.415,1,20.0,False,,False,True,2019
0 days 01:53:55.595000,KUB,88,0 days 00:01:11.203000,67.0,2.0,,,0 days 00:00:17.817000,0 days 00:00:31.662000,0 days 00:00:21.724000,0 days 01:53:02.224000,0 days 01:53:33.886000,0 days 01:53:55.610000,302.0,232.0,272.0,299.0,False,HARD,48.0,True,Williams,0 days 01:52:44.392000,2019-06-30 14:32:44.419,1,20.0,False,,False,True,2019
0 days 01:55:06.940000,KUB,88,0 days 00:01:11.345000,68.0,2.0,,,0 days 00:00:17.849000,0 days 00:00:31.747000,0 days 00:00:21.749000,0 days 01:54:13.459000,0 days 01:54:45.206000,0 days 01:55:06.955000,,231.0,270.0,297.0,False,HARD,49.0,True,Williams,0 days 01:53:55.595000,2019-06-30 14:33:55.622,1,20.0,False,,False,True,2019
0 days 00:34:06.302000,GAS,10,0 days 00:01:19.106000,1.0,1.0,,,,0 days 00:00:33.352000,0 days 00:00:23.247000,,0 days 00:33:43.079000,0 days 00:34:06.511000,309.0,217.0,274.0,290.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:32:47.006000,2020-07-05 13:12:47.229,1,12.0,False,,False,False,2020
0 days 00:35:18.714000,GAS,10,0 days 00:01:12.412000,2.0,1.0,,,0 days 00:00:17.960000,0 days 00:00:32.228000,0 days 00:00:22.224000,0 days 00:34:24.262000,0 days 00:34:56.490000,0 days 00:35:18.714000,282.0,226.0,270.0,292.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:34:06.302000,2020-07-05 13:14:06.525,1,12.0,False,,False,True,2020
0 days 00:36:30.025000,GAS,10,0 days 00:01:11.311000,3.0,1.0,,,0 days 00:00:17.513000,0 days 00:00:31.717000,0 days 00:00:22.081000,0 days 00:35:36.227000,0 days 00:36:07.944000,0 days 00:36:30.025000,307.0,224.0,277.0,311.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 00:35:18.714000,2020-07-05 13:15:18.937,1,12.0,False,,False,True,2020
0 days 00:37:40.750000,GAS,10,0 days 00:01:10.725000,4.0,1.0,,,0 days 00:00:17.410000,0 days 00:00:31.510000,0 days 00:00:21.805000,0 days 00:36:47.435000,0 days 00:37:18.945000,0 days 00:37:40.750000,309.0,218.0,275.0,309.0,True,MEDIUM,4.0,True,AlphaTauri,0 days 00:36:30.025000,2020-07-05 13:16:30.248,1,12.0,False,,False,True,2020
0 days 00:38:52.261000,GAS,10,0 days 00:01:11.511000,5.0,1.0,,,0 days 00:00:17.464000,0 days 00:00:31.827000,0 days 00:00:22.220000,0 days 00:37:58.214000,0 days 00:38:30.041000,0 days 00:38:52.261000,303.0,219.0,268.0,296.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 00:37:40.750000,2020-07-05 13:17:40.973,1,12.0,False,,False,True,2020
0 days 00:40:04.289000,GAS,10,0 days 00:01:12.028000,6.0,1.0,,,0 days 00:00:17.944000,0 days 00:00:31.741000,0 days 00:00:22.343000,0 days 00:39:10.205000,0 days 00:39:41.946000,0 days 00:40:04.289000,273.0,221.0,270.0,280.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:38:52.261000,2020-07-05 13:18:52.484,1,12.0,False,,False,True,2020
0 days 00:41:15.462000,GAS,10,0 days 00:01:11.173000,7.0,1.0,,,0 days 00:00:17.898000,0 days 00:00:31.660000,0 days 00:00:21.615000,0 days 00:40:22.187000,0 days 00:40:53.847000,0 days 00:41:15.462000,281.0,219.0,269.0,287.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 00:40:04.289000,2020-07-05 13:20:04.512,1,12.0,False,,False,True,2020
0 days 00:42:26.374000,GAS,10,0 days 00:01:10.912000,8.0,1.0,,,0 days 00:00:17.846000,0 days 00:00:31.491000,0 days 00:00:21.575000,0 days 00:41:33.308000,0 days 00:42:04.799000,0 days 00:42:26.374000,283.0,222.0,271.0,289.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:41:15.462000,2020-07-05 13:21:15.685,1,12.0,False,,False,True,2020
0 days 00:49:32.144000,GAS,10,0 days 00:01:10.827000,9.0,1.0,,,0 days 00:00:17.883000,0 days 00:00:31.301000,,0 days 00:49:58.778000,0 days 00:43:15.675000,,281.0,222.0,,287.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 00:42:26.374000,2020-07-05 13:22:26.597,1,14.0,False,,False,False,2020
0 days 00:50:43.114000,GAS,10,0 days 00:01:10.970000,10.0,1.0,,,0 days 00:00:17.883000,0 days 00:00:31.593000,0 days 00:00:21.494000,,0 days 00:50:21.620000,0 days 00:50:43.114000,,222.0,270.0,289.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 00:49:32.144000,2020-07-05 13:29:32.367,1,14.0,False,,False,True,2020
0 days 00:51:54.067000,GAS,10,0 days 00:01:10.953000,11.0,1.0,,,0 days 00:00:17.957000,0 days 00:00:31.554000,0 days 00:00:21.442000,0 days 00:51:01.071000,0 days 00:51:32.625000,0 days 00:51:54.067000,282.0,220.0,271.0,287.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 00:50:43.114000,2020-07-05 13:30:43.337,1,13.0,False,,False,True,2020
0 days 00:53:04.829000,GAS,10,0 days 00:01:10.762000,12.0,1.0,,,0 days 00:00:17.866000,0 days 00:00:31.417000,0 days 00:00:21.479000,0 days 00:52:11.933000,0 days 00:52:43.350000,0 days 00:53:04.829000,279.0,228.0,271.0,288.0,False,MEDIUM,12.0,True,AlphaTauri,0 days 00:51:54.067000,2020-07-05 13:31:54.290,1,12.0,False,,False,True,2020
0 days 00:54:15.673000,GAS,10,0 days 00:01:10.844000,13.0,1.0,,,0 days 00:00:17.883000,0 days 00:00:31.518000,0 days 00:00:21.443000,0 days 00:53:22.712000,0 days 00:53:54.230000,0 days 00:54:15.673000,281.0,227.0,271.0,288.0,False,MEDIUM,13.0,True,AlphaTauri,0 days 00:53:04.829000,2020-07-05 13:33:05.052,1,12.0,False,,False,True,2020
0 days 00:55:26.385000,GAS,10,0 days 00:01:10.712000,14.0,1.0,,,0 days 00:00:17.885000,0 days 00:00:31.362000,0 days 00:00:21.465000,0 days 00:54:33.558000,0 days 00:55:04.920000,0 days 00:55:26.385000,279.0,226.0,269.0,301.0,True,MEDIUM,14.0,True,AlphaTauri,0 days 00:54:15.673000,2020-07-05 13:34:15.896,1,11.0,False,,False,True,2020
0 days 00:56:37.324000,GAS,10,0 days 00:01:10.939000,15.0,1.0,,,0 days 00:00:17.910000,0 days 00:00:31.493000,0 days 00:00:21.536000,0 days 00:55:44.295000,0 days 00:56:15.788000,0 days 00:56:37.324000,,228.0,268.0,284.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 00:55:26.385000,2020-07-05 13:35:26.608,12,11.0,False,,False,True,2020
0 days 00:57:48.057000,GAS,10,0 days 00:01:10.733000,16.0,1.0,,,0 days 00:00:17.823000,0 days 00:00:31.456000,0 days 00:00:21.454000,0 days 00:56:55.147000,0 days 00:57:26.603000,0 days 00:57:48.057000,284.0,228.0,268.0,288.0,False,MEDIUM,16.0,True,AlphaTauri,0 days 00:56:37.324000,2020-07-05 13:36:37.547,1,11.0,False,,False,True,2020
0 days 00:58:58.592000,GAS,10,0 days 00:01:10.535000,17.0,1.0,,,0 days 00:00:17.809000,0 days 00:00:31.317000,0 days 00:00:21.409000,0 days 00:58:05.866000,0 days 00:58:37.183000,0 days 00:58:58.592000,281.0,228.0,269.0,290.0,True,MEDIUM,17.0,True,AlphaTauri,0 days 00:57:48.057000,2020-07-05 13:37:48.280,1,11.0,False,,False,True,2020
0 days 01:00:09.264000,GAS,10,0 days 00:01:10.672000,18.0,1.0,,,0 days 00:00:17.811000,0 days 00:00:31.353000,0 days 00:00:21.508000,0 days 00:59:16.403000,0 days 00:59:47.756000,0 days 01:00:09.264000,282.0,228.0,269.0,287.0,False,MEDIUM,18.0,True,AlphaTauri,0 days 00:58:58.592000,2020-07-05 13:38:58.815,1,11.0,False,,False,True,2020
0 days 01:01:19.832000,GAS,10,0 days 00:01:10.568000,19.0,1.0,,,0 days 00:00:17.855000,0 days 00:00:31.341000,0 days 00:00:21.372000,0 days 01:00:27.119000,0 days 01:00:58.460000,0 days 01:01:19.832000,280.0,228.0,269.0,286.0,False,MEDIUM,19.0,True,AlphaTauri,0 days 01:00:09.264000,2020-07-05 13:40:09.487,1,11.0,False,,False,True,2020
0 days 01:02:30.442000,GAS,10,0 days 00:01:10.610000,20.0,1.0,,,0 days 00:00:17.818000,0 days 00:00:31.333000,0 days 00:00:21.459000,0 days 01:01:37.650000,0 days 01:02:08.983000,0 days 01:02:30.442000,282.0,228.0,268.0,285.0,False,MEDIUM,20.0,True,AlphaTauri,0 days 01:01:19.832000,2020-07-05 13:41:20.055,12,11.0,False,,False,True,2020
0 days 01:04:06.211000,GAS,10,0 days 00:01:35.769000,21.0,1.0,,0 days 01:04:02.960000,0 days 00:00:25.967000,0 days 00:00:39.142000,0 days 00:00:30.660000,0 days 01:02:56.409000,0 days 01:03:35.551000,0 days 01:04:06.211000,241.0,175.0,,207.0,False,MEDIUM,21.0,True,AlphaTauri,0 days 01:02:30.442000,2020-07-05 13:42:30.665,24,11.0,False,,False,False,2020
0 days 01:05:56.194000,GAS,10,0 days 00:01:49.983000,22.0,2.0,0 days 01:04:25.450000,,0 days 00:00:42.543000,0 days 00:00:38.526000,0 days 00:00:28.914000,0 days 01:04:48.754000,0 days 01:05:27.280000,0 days 01:05:56.194000,186.0,114.0,251.0,268.0,False,HARD,1.0,True,AlphaTauri,0 days 01:04:06.211000,2020-07-05 13:44:06.434,4,11.0,False,,False,False,2020
0 days 01:07:18.114000,GAS,10,0 days 00:01:21.920000,23.0,2.0,,,0 days 00:00:19.439000,0 days 00:00:35.680000,0 days 00:00:26.801000,0 days 01:06:15.633000,0 days 01:06:51.313000,0 days 01:07:18.114000,197.0,200.0,132.0,271.0,False,HARD,2.0,True,AlphaTauri,0 days 01:05:56.194000,2020-07-05 13:45:56.417,4,11.0,False,,False,False,2020
0 days 01:09:12.125000,GAS,10,0 days 00:01:54.011000,24.0,2.0,,,0 days 00:00:25.705000,0 days 00:00:50.067000,0 days 00:00:38.239000,0 days 01:07:43.819000,0 days 01:08:33.886000,0 days 01:09:12.125000,203.0,116.0,104.0,119.0,False,HARD,3.0,True,AlphaTauri,0 days 01:07:18.114000,2020-07-05 13:47:18.337,4,11.0,False,,False,False,2020
0 days 01:10:57.724000,GAS,10,0 days 00:01:45.599000,25.0,2.0,,,0 days 00:00:27.356000,0 days 00:00:53.642000,0 days 00:00:24.601000,0 days 01:09:39.481000,0 days 01:10:33.123000,0 days 01:10:57.724000,133.0,143.0,274.0,141.0,False,HARD,4.0,True,AlphaTauri,0 days 01:09:12.125000,2020-07-05 13:49:12.348,41,11.0,False,,False,False,2020
0 days 01:12:08.823000,GAS,10,0 days 00:01:11.099000,26.0,2.0,,,0 days 00:00:17.633000,0 days 00:00:31.840000,0 days 00:00:21.626000,0 days 01:11:15.357000,0 days 01:11:47.197000,0 days 01:12:08.823000,290.0,228.0,273.0,293.0,False,HARD,5.0,True,AlphaTauri,0 days 01:10:57.724000,2020-07-05 13:50:57.947,12,10.0,False,,False,True,2020
0 days 01:13:19.106000,GAS,10,0 days 00:01:10.283000,27.0,2.0,,,0 days 00:00:17.516000,0 days 00:00:31.248000,0 days 00:00:21.519000,0 days 01:12:26.339000,0 days 01:12:57.587000,0 days 01:13:19.106000,296.0,230.0,273.0,290.0,True,HARD,6.0,True,AlphaTauri,0 days 01:12:08.823000,2020-07-05 13:52:09.046,1,10.0,False,,False,True,2020
0 days 01:14:29.105000,GAS,10,0 days 00:01:09.999000,28.0,2.0,,,0 days 00:00:17.597000,0 days 00:00:31.069000,0 days 00:00:21.333000,0 days 01:13:36.703000,0 days 01:14:07.772000,0 days 01:14:29.105000,289.0,226.0,275.0,293.0,True,HARD,7.0,True,AlphaTauri,0 days 01:13:19.106000,2020-07-05 13:53:19.329,1,10.0,False,,False,True,2020
0 days 01:15:38.733000,GAS,10,0 days 00:01:09.628000,29.0,2.0,,,0 days 00:00:17.489000,0 days 00:00:30.899000,0 days 00:00:21.240000,0 days 01:14:46.594000,0 days 01:15:17.493000,0 days 01:15:38.733000,,225.0,273.0,292.0,True,HARD,8.0,True,AlphaTauri,0 days 01:14:29.105000,2020-07-05 13:54:29.328,1,10.0,False,,False,True,2020
0 days 01:16:48.685000,GAS,10,0 days 00:01:09.952000,30.0,2.0,,,0 days 00:00:17.481000,0 days 00:00:31.042000,0 days 00:00:21.429000,0 days 01:15:56.214000,0 days 01:16:27.256000,0 days 01:16:48.685000,,227.0,271.0,290.0,False,HARD,9.0,True,AlphaTauri,0 days 01:15:38.733000,2020-07-05 13:55:38.956,1,10.0,False,,False,True,2020
