DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,year,LapTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,Sector1SessionTime_s,Sector2SessionTime_s,Sector3SessionTime_s,LapStartTime_s,PitInTime_s,PitOutTime_s,LapStartDate_s
4,54.0,3.0,296.0,234.0,281.0,299.0,1,4,2.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.379000,0 days 00:00:30.638000,0 days 00:00:20.972000,0 days 02:15:42.871000,0 days 02:16:13.509000,0 days 02:16:34.481000,6.8e-08,17.379,30.638,20.972,8142.871,8173.509,8194.481,8125.458,0.0,0.0,0.0
4,55.0,3.0,0.0,233.0,283.0,296.0,0,4,3.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.285000,0 days 00:00:30.762000,0 days 00:00:21.310000,0 days 02:16:51.766000,0 days 02:17:22.528000,0 days 02:17:43.838000,6.9e-08,17.285,30.762,21.31,8211.766,8242.528,8263.838,8194.447,0.0,0.0,0.0
4,56.0,3.0,294.0,235.0,277.0,298.0,1,4,4.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.296000,0 days 00:00:30.512000,0 days 00:00:20.719000,0 days 02:18:01.134000,0 days 02:18:31.646000,0 days 02:18:52.365000,6.8e-08,17.296,30.512,20.719,8281.134,8311.646,8332.365,8263.804,0.0,0.0,0.0
4,57.0,3.0,0.0,234.0,276.0,298.0,0,4,5.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.361000,0 days 00:00:30.397000,0 days 00:00:20.794000,0 days 02:19:09.726000,0 days 02:19:40.123000,0 days 02:20:00.917000,6.8e-08,17.361,30.397,20.794,8349.726,8380.123,8400.917,8332.331,0.0,0.0,0.0
4,58.0,3.0,300.0,236.0,277.0,300.0,1,4,6.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.288000,0 days 00:00:30.495000,0 days 00:00:20.543000,0 days 02:20:18.205000,0 days 02:20:48.700000,0 days 02:21:09.243000,6.8e-08,17.288,30.495,20.543,8418.205,8448.7,8469.243,8400.883,0.0,0.0,0.0
4,59.0,3.0,297.0,236.0,278.0,299.0,0,4,7.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.375000,0 days 00:00:30.383000,0 days 00:00:20.677000,0 days 02:21:26.618000,0 days 02:21:57.001000,0 days 02:22:17.678000,6.8e-08,17.375,30.383,20.677,8486.618,8517.001,8537.678,8469.209,0.0,0.0,0.0
4,60.0,3.0,302.0,234.0,278.0,301.0,0,4,8.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.427000,0 days 00:00:30.587000,0 days 00:00:20.664000,0 days 02:22:35.105000,0 days 02:23:05.692000,0 days 02:23:26.356000,6.8e-08,17.427,30.587,20.664,8555.105,8585.692,8606.356,8537.644,0.0,0.0,0.0
4,61.0,3.0,0.0,239.0,278.0,298.0,1,4,9.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.298000,0 days 00:00:30.357000,0 days 00:00:20.617000,0 days 02:23:43.654000,0 days 02:24:14.011000,0 days 02:24:34.628000,6.8e-08,17.298,30.357,20.617,8623.654,8654.011,8674.628,8606.322,0.0,0.0,0.0
4,62.0,3.0,303.0,235.0,276.0,297.0,0,4,10.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.422000,0 days 00:00:30.684000,0 days 00:00:20.559000,0 days 02:24:52.050000,0 days 02:25:22.734000,0 days 02:25:43.293000,6.8e-08,17.422,30.684,20.559,8692.05,8722.734,8743.293,8674.594,0.0,0.0,0.0
4,63.0,3.0,300.0,233.0,277.0,296.0,0,4,11.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.356000,0 days 00:00:30.682000,0 days 00:00:20.660000,0 days 02:26:00.649000,0 days 02:26:31.331000,0 days 02:26:51.991000,6.8e-08,17.356,30.682,20.66,8760.649,8791.331,8811.991,8743.259,0.0,0.0,0.0
4,64.0,3.0,0.0,235.0,277.0,299.0,0,4,12.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.382000,0 days 00:00:30.638000,0 days 00:00:20.635000,0 days 02:27:09.373000,0 days 02:27:40.011000,0 days 02:28:00.646000,6.8e-08,17.382,30.638,20.635,8829.373,8860.011,8880.646,8811.957,0.0,0.0,0.0
4,65.0,3.0,296.0,236.0,277.0,298.0,0,4,13.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.494000,0 days 00:00:30.657000,0 days 00:00:20.603000,0 days 02:28:18.140000,0 days 02:28:48.797000,0 days 02:29:09.400000,6.8e-08,17.494,30.657,20.603,8898.14,8928.797,8949.4,8880.612,0.0,0.0,0.0
4,66.0,3.0,0.0,235.0,276.0,296.0,0,4,14.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.418000,0 days 00:00:30.971000,0 days 00:00:20.654000,0 days 02:29:26.818000,0 days 02:29:57.789000,0 days 02:30:18.443000,6.9e-08,17.418,30.971,20.654,8966.818,8997.789,9018.443,8949.366,0.0,0.0,0.0
4,67.0,3.0,297.0,236.0,276.0,298.0,0,4,15.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.488000,0 days 00:00:30.825000,0 days 00:00:20.787000,0 days 02:30:35.931000,0 days 02:31:06.756000,0 days 02:31:27.543000,6.9e-08,17.488,30.825,20.787,9035.931,9066.756,9087.543,9018.409,0.0,0.0,0.0
4,68.0,3.0,299.0,234.0,278.0,300.0,0,4,16.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.410000,0 days 00:00:30.918000,0 days 00:00:21.132000,0 days 02:31:44.953000,0 days 02:32:15.871000,0 days 02:32:37.003000,6.9e-08,17.41,30.918,21.132,9104.953,9135.871,9157.003,9087.509,0.0,0.0,0.0
4,69.0,3.0,302.0,236.0,283.0,304.0,0,4,17.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.487000,0 days 00:00:31.128000,0 days 00:00:21.229000,0 days 02:32:54.490000,0 days 02:33:25.618000,0 days 02:33:46.847000,6.9e-08,17.487,31.128,21.229,9174.49,9205.618,9226.847,9156.969,0.0,0.0,0.0
4,70.0,3.0,323.0,235.0,274.0,303.0,0,4,18.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.267000,0 days 00:00:31.143000,0 days 00:00:21.021000,0 days 02:34:04.114000,0 days 02:34:35.257000,0 days 02:34:56.278000,6.9e-08,17.267,31.143,21.021,9244.114,9275.257,9296.278,9226.813,0.0,0.0,0.0
81,1.0,1.0,305.0,231.0,238.0,292.0,0,4,1.0,1,3,124,5.0,0,2025,0 days 00:00:00.000000090,0 days 00:00:00,0 days 00:00:31.807000,0 days 00:00:38.205000,0 days 00:00:00,0 days 01:12:01.211000,0 days 01:12:39.419000,9e-08,0.0,31.807,38.205,0.0,4321.211,4359.419,4268.287,0.0,0.0,0.0
81,2.0,1.0,146.0,157.0,196.0,125.0,1,4,2.0,1,3,4,2.0,0,2025,0 days 00:00:00.000000113,0 days 00:00:26.102000,0 days 00:00:53.522000,0 days 00:00:33.884000,0 days 01:13:05.385000,0 days 01:13:58.907000,0 days 01:14:32.791000,1.13e-07,26.102,53.522,33.884,4385.385,4438.907,4472.791,4359.257,0.0,0.0,0.0
81,3.0,1.0,189.0,172.0,274.0,159.0,1,4,3.0,1,3,41,2.0,0,2025,0 days 00:00:00.000000112,0 days 00:00:26.757000,0 days 00:00:50.158000,0 days 00:00:35.722000,0 days 01:14:59.548000,0 days 01:15:49.706000,0 days 01:16:25.428000,1.12e-07,26.757,50.158,35.722,4499.548,4549.706,4585.428,4472.765,0.0,0.0,0.0
81,4.0,1.0,297.0,230.0,274.0,293.0,1,4,4.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.676000,0 days 00:00:31.464000,0 days 00:00:21.387000,0 days 01:16:43.104000,0 days 01:17:14.568000,0 days 01:17:35.955000,7e-08,17.676,31.464,21.387,4603.104,4634.568,4655.955,4585.402,0.0,0.0,0.0
81,5.0,1.0,311.0,229.0,281.0,304.0,1,4,5.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.389000,0 days 00:00:31.227000,0 days 00:00:21.321000,0 days 01:17:53.344000,0 days 01:18:24.571000,0 days 01:18:45.892000,6.9e-08,17.389,31.227,21.321,4673.344,4704.571,4725.892,4655.929,0.0,0.0,0.0
81,6.0,1.0,312.0,229.0,281.0,316.0,1,4,6.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.162000,0 days 00:00:31.155000,0 days 00:00:21.023000,0 days 01:19:03.054000,0 days 01:19:34.209000,0 days 01:19:55.232000,6.9e-08,17.162,31.155,21.023,4743.054,4774.209,4795.232,4725.866,0.0,0.0,0.0
81,7.0,1.0,310.0,228.0,280.0,304.0,0,4,7.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.179000,0 days 00:00:31.136000,0 days 00:00:21.130000,0 days 01:20:12.411000,0 days 01:20:43.547000,0 days 01:21:04.677000,6.9e-08,17.179,31.136,21.13,4812.411,4843.547,4864.677,4795.206,0.0,0.0,0.0
81,8.0,1.0,312.0,226.0,280.0,306.0,0,4,8.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.181000,0 days 00:00:31.147000,0 days 00:00:21.126000,0 days 01:21:21.858000,0 days 01:21:53.005000,0 days 01:22:14.131000,6.9e-08,17.181,31.147,21.126,4881.858,4913.005,4934.131,4864.651,0.0,0.0,0.0
81,9.0,1.0,316.0,229.0,280.0,309.0,1,4,9.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.212000,0 days 00:00:30.935000,0 days 00:00:21.124000,0 days 01:22:31.343000,0 days 01:23:02.278000,0 days 01:23:23.402000,6.9e-08,17.212,30.935,21.124,4951.343,4982.278,5003.402,4934.105,0.0,0.0,0.0
81,10.0,1.0,315.0,229.0,278.0,316.0,0,4,10.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.286000,0 days 00:00:31.203000,0 days 00:00:21.360000,0 days 01:23:40.688000,0 days 01:24:11.891000,0 days 01:24:33.251000,6.9e-08,17.286,31.203,21.36,5020.688,5051.891,5073.251,5003.376,0.0,0.0,0.0
81,11.0,1.0,319.0,224.0,279.0,291.0,0,4,11.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.251000,0 days 00:00:32.143000,0 days 00:00:21.614000,0 days 01:24:50.502000,0 days 01:25:22.645000,0 days 01:25:44.259000,7.1e-08,17.251,32.143,21.614,5090.502,5122.645,5144.259,5073.225,0.0,0.0,0.0
81,12.0,1.0,311.0,225.0,279.0,307.0,0,4,12.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.481000,0 days 00:00:31.496000,0 days 00:00:21.464000,0 days 01:26:01.740000,0 days 01:26:33.236000,0 days 01:26:54.700000,7e-08,17.481,31.496,21.464,5161.74,5193.236,5214.7,5144.233,0.0,0.0,0.0
81,13.0,1.0,0.0,228.0,279.0,307.0,0,4,13.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.366000,0 days 00:00:31.305000,0 days 00:00:21.324000,0 days 01:27:12.066000,0 days 01:27:43.371000,0 days 01:28:04.695000,6.9e-08,17.366,31.305,21.324,5232.066,5263.371,5284.695,5214.674,0.0,0.0,0.0
81,14.0,1.0,0.0,225.0,275.0,305.0,0,4,14.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.409000,0 days 00:00:31.460000,0 days 00:00:21.811000,0 days 01:28:22.104000,0 days 01:28:53.564000,0 days 01:29:15.375000,7e-08,17.409,31.46,21.811,5302.104,5333.564,5355.375,5284.669,0.0,0.0,0.0
81,15.0,1.0,322.0,225.0,277.0,314.0,0,4,15.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.873000,0 days 00:00:32.101000,0 days 00:00:21.774000,0 days 01:29:33.248000,0 days 01:30:05.349000,0 days 01:30:27.123000,7.1e-08,17.873,32.101,21.774,5373.248,5405.349,5427.123,5355.349,0.0,0.0,0.0
81,16.0,1.0,310.0,223.0,278.0,309.0,0,4,16.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.552000,0 days 00:00:31.746000,0 days 00:00:21.591000,0 days 01:30:44.675000,0 days 01:31:16.421000,0 days 01:31:38.012000,7e-08,17.552,31.746,21.591,5444.675,5476.421,5498.012,5427.097,0.0,0.0,0.0
81,17.0,1.0,313.0,225.0,275.0,308.0,0,4,17.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.518000,0 days 00:00:31.763000,0 days 00:00:21.783000,0 days 01:31:55.530000,0 days 01:32:27.293000,0 days 01:32:49.076000,7.1e-08,17.518,31.763,21.783,5515.53,5547.293,5569.076,5497.986,0.0,0.0,0.0
81,18.0,1.0,0.0,223.0,280.0,307.0,0,4,18.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.586000,0 days 00:00:31.515000,0 days 00:00:21.608000,0 days 01:33:06.662000,0 days 01:33:38.177000,0 days 01:33:59.785000,7e-08,17.586,31.515,21.608,5586.662,5618.177,5639.785,5569.05,0.0,0.0,0.0
81,19.0,1.0,0.0,225.0,280.0,304.0,0,4,19.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.397000,0 days 00:00:31.819000,0 days 00:00:21.647000,0 days 01:34:17.182000,0 days 01:34:49.001000,0 days 01:35:10.648000,7e-08,17.397,31.819,21.647,5657.182,5689.001,5710.648,5639.759,0.0,0.0,0.0
81,20.0,1.0,314.0,225.0,278.0,317.0,0,4,20.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.417000,0 days 00:00:31.848000,0 days 00:00:21.686000,0 days 01:35:28.065000,0 days 01:35:59.913000,0 days 01:36:21.599000,7e-08,17.417,31.848,21.686,5728.065,5759.913,5781.599,5710.622,0.0,0.0,0.0
81,21.0,1.0,293.0,225.0,272.0,292.0,0,4,21.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.688000,0 days 00:00:31.514000,0 days 00:00:21.422000,0 days 01:36:39.287000,0 days 01:37:10.801000,0 days 01:37:32.223000,7e-08,17.688,31.514,21.422,5799.287,5830.801,5852.223,5781.573,0.0,0.0,0.0
81,22.0,1.0,0.0,224.0,272.0,291.0,0,4,22.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.796000,0 days 00:00:31.706000,0 days 00:00:21.436000,0 days 01:37:50.019000,0 days 01:38:21.725000,0 days 01:38:43.161000,7e-08,17.796,31.706,21.436,5870.019,5901.725,5923.161,5852.197,0.0,0.0,0.0
81,23.0,1.0,299.0,225.0,271.0,293.0,0,4,23.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000071,0 days 00:00:17.873000,0 days 00:00:31.797000,0 days 00:00:21.579000,0 days 01:39:01.034000,0 days 01:39:32.831000,0 days 01:39:54.410000,7.1e-08,17.873,31.797,21.579,5941.034,5972.831,5994.41,5923.135,0.0,0.0,0.0
81,24.0,1.0,295.0,223.0,0.0,291.0,0,4,24.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000074,0 days 00:00:17.939000,0 days 00:00:31.898000,0 days 00:00:24.891000,0 days 01:40:12.349000,0 days 01:40:44.247000,0 days 01:41:09.138000,7.4e-08,17.939,31.898,24.891,6012.349,6044.247,6069.138,5994.384,6065.817,0.0,0.0
81,25.0,2.0,297.0,230.0,272.0,293.0,0,5,1.0,1,3,1,4.0,0,2025,0 days 00:00:00.000000088,0 days 00:00:35.618000,0 days 00:00:31.405000,0 days 00:00:21.306000,0 days 01:41:44.756000,0 days 01:42:16.161000,0 days 01:42:37.467000,8.8e-08,35.618,31.405,21.306,6104.756,6136.161,6157.467,6069.112,0.0,6088.494,0.0
81,26.0,2.0,295.0,229.0,274.0,291.0,0,5,2.0,1,3,1,3.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.629000,0 days 00:00:31.074000,0 days 00:00:21.151000,0 days 01:42:55.096000,0 days 01:43:26.170000,0 days 01:43:47.321000,6.9e-08,17.629,31.074,21.151,6175.096,6206.17,6227.321,6157.441,0.0,0.0,0.0
81,27.0,2.0,298.0,232.0,273.0,293.0,0,5,3.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.599000,0 days 00:00:30.871000,0 days 00:00:21.050000,0 days 01:44:04.920000,0 days 01:44:35.791000,0 days 01:44:56.841000,6.9e-08,17.599,30.871,21.05,6244.92,6275.791,6296.841,6227.295,0.0,0.0,0.0
81,28.0,2.0,295.0,230.0,274.0,290.0,0,5,4.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.513000,0 days 00:00:30.908000,0 days 00:00:21.098000,0 days 01:45:14.354000,0 days 01:45:45.262000,0 days 01:46:06.360000,6.9e-08,17.513,30.908,21.098,6314.354,6345.262,6366.36,6296.815,0.0,0.0,0.0
81,29.0,2.0,298.0,231.0,276.0,293.0,0,5,5.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.537000,0 days 00:00:30.968000,0 days 00:00:20.929000,0 days 01:46:23.897000,0 days 01:46:54.865000,0 days 01:47:15.794000,6.9e-08,17.537,30.968,20.929,6383.897,6414.865,6435.794,6366.334,0.0,0.0,0.0
81,30.0,2.0,0.0,232.0,275.0,294.0,0,5,6.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.496000,0 days 00:00:30.865000,0 days 00:00:20.982000,0 days 01:47:33.290000,0 days 01:48:04.155000,0 days 01:48:25.137000,6.9e-08,17.496,30.865,20.982,6453.29,6484.155,6505.137,6435.768,0.0,0.0,0.0
81,31.0,2.0,299.0,233.0,275.0,295.0,0,5,7.0,1,3,12,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.455000,0 days 00:00:31.023000,0 days 00:00:20.870000,0 days 01:48:42.592000,0 days 01:49:13.615000,0 days 01:49:34.485000,6.9e-08,17.455,31.023,20.87,6522.592,6553.615,6574.485,6505.111,0.0,0.0,0.0
81,32.0,2.0,300.0,231.0,276.0,292.0,0,5,8.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.574000,0 days 00:00:31.044000,0 days 00:00:20.831000,0 days 01:49:52.059000,0 days 01:50:23.103000,0 days 01:50:43.934000,6.9e-08,17.574,31.044,20.831,6592.059,6623.103,6643.934,6574.459,0.0,0.0,0.0
81,33.0,2.0,301.0,233.0,276.0,294.0,0,5,9.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.580000,0 days 00:00:31.029000,0 days 00:00:20.831000,0 days 01:51:01.514000,0 days 01:51:32.543000,0 days 01:51:53.374000,6.9e-08,17.58,31.029,20.831,6661.514,6692.543,6713.374,6643.908,0.0,0.0,0.0
81,34.0,2.0,299.0,234.0,274.0,294.0,1,5,10.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.437000,0 days 00:00:30.928000,0 days 00:00:20.831000,0 days 01:52:10.811000,0 days 01:52:41.739000,0 days 01:53:02.570000,6.9e-08,17.437,30.928,20.831,6730.811,6761.739,6782.57,6713.348,0.0,0.0,0.0
81,35.0,2.0,296.0,232.0,274.0,293.0,0,5,11.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.536000,0 days 00:00:31.012000,0 days 00:00:20.895000,0 days 01:53:20.106000,0 days 01:53:51.118000,0 days 01:54:12.013000,6.9e-08,17.536,31.012,20.895,6800.106,6831.118,6852.013,6782.544,0.0,0.0,0.0
81,36.0,2.0,300.0,236.0,275.0,296.0,0,5,12.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.570000,0 days 00:00:31.034000,0 days 00:00:20.856000,0 days 01:54:29.583000,0 days 01:55:00.617000,0 days 01:55:21.473000,6.9e-08,17.57,31.034,20.856,6869.583,6900.617,6921.473,6851.987,0.0,0.0,0.0
81,37.0,2.0,0.0,233.0,276.0,295.0,0,5,13.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.525000,0 days 00:00:30.991000,0 days 00:00:20.966000,0 days 01:55:38.998000,0 days 01:56:09.989000,0 days 01:56:30.955000,6.9e-08,17.525,30.991,20.966,6938.998,6969.989,6990.955,6921.447,0.0,0.0,0.0
81,38.0,2.0,299.0,235.0,276.0,296.0,0,5,14.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.492000,0 days 00:00:30.864000,0 days 00:00:20.917000,0 days 01:56:48.447000,0 days 01:57:19.311000,0 days 01:57:40.228000,6.9e-08,17.492,30.864,20.917,7008.447,7039.311,7060.228,6990.929,0.0,0.0,0.0
81,39.0,2.0,301.0,235.0,274.0,297.0,0,5,15.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.444000,0 days 00:00:30.987000,0 days 00:00:21.006000,0 days 01:57:57.672000,0 days 01:58:28.659000,0 days 01:58:49.665000,6.9e-08,17.444,30.987,21.006,7077.672,7108.659,7129.665,7060.202,0.0,0.0,0.0
81,40.0,2.0,302.0,233.0,275.0,296.0,0,5,16.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.491000,0 days 00:00:31.151000,0 days 00:00:20.995000,0 days 01:59:07.156000,0 days 01:59:38.307000,0 days 01:59:59.302000,6.9e-08,17.491,31.151,20.995,7147.156,7178.307,7199.302,7129.639,0.0,0.0,0.0
81,41.0,2.0,300.0,230.0,275.0,294.0,0,5,17.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.496000,0 days 00:00:31.248000,0 days 00:00:20.993000,0 days 02:00:16.798000,0 days 02:00:48.046000,0 days 02:01:09.039000,6.9e-08,17.496,31.248,20.993,7216.798,7248.046,7269.039,7199.276,0.0,0.0,0.0
81,42.0,2.0,299.0,235.0,275.0,298.0,0,5,18.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.618000,0 days 00:00:31.165000,0 days 00:00:21.017000,0 days 02:01:26.657000,0 days 02:01:57.822000,0 days 02:02:18.839000,6.9e-08,17.618,31.165,21.017,7286.657,7317.822,7338.839,7269.013,0.0,0.0,0.0
81,43.0,2.0,0.0,230.0,275.0,297.0,0,5,19.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.530000,0 days 00:00:31.252000,0 days 00:00:21.321000,0 days 02:02:36.369000,0 days 02:03:07.621000,0 days 02:03:28.942000,7e-08,17.53,31.252,21.321,7356.369,7387.621,7408.942,7338.813,0.0,0.0,0.0
81,44.0,2.0,321.0,231.0,275.0,297.0,0,5,20.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.315000,0 days 00:00:31.233000,0 days 00:00:21.166000,0 days 02:03:46.257000,0 days 02:04:17.490000,0 days 02:04:38.656000,6.9e-08,17.315,31.233,21.166,7426.257,7457.49,7478.656,7408.916,0.0,0.0,0.0
81,45.0,2.0,303.0,229.0,276.0,297.0,0,5,21.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.569000,0 days 00:00:31.486000,0 days 00:00:21.096000,0 days 02:04:56.225000,0 days 02:05:27.711000,0 days 02:05:48.807000,7e-08,17.569,31.486,21.096,7496.225,7527.711,7548.807,7478.63,0.0,0.0,0.0
81,46.0,2.0,0.0,230.0,275.0,301.0,0,5,22.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.488000,0 days 00:00:31.348000,0 days 00:00:21.212000,0 days 02:06:06.295000,0 days 02:06:37.643000,0 days 02:06:58.855000,7e-08,17.488,31.348,21.212,7566.295,7597.643,7618.855,7548.781,0.0,0.0,0.0
81,47.0,2.0,305.0,232.0,276.0,316.0,0,5,23.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000069,0 days 00:00:17.568000,0 days 00:00:30.916000,0 days 00:00:20.987000,0 days 02:07:16.423000,0 days 02:07:47.339000,0 days 02:08:08.326000,6.9e-08,17.568,30.916,20.987,7636.423,7667.339,7688.326,7618.829,0.0,0.0,0.0
81,49.0,2.0,0.0,232.0,275.0,296.0,0,5,25.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.631000,0 days 00:00:31.347000,0 days 00:00:21.222000,0 days 02:09:36.578000,0 days 02:10:07.925000,0 days 02:10:29.147000,7e-08,17.631,31.347,21.222,7776.578,7807.925,7829.147,7758.921,0.0,0.0,0.0
81,50.0,2.0,299.0,227.0,275.0,297.0,0,5,26.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.574000,0 days 00:00:31.330000,0 days 00:00:21.169000,0 days 02:10:46.721000,0 days 02:11:18.051000,0 days 02:11:39.220000,7e-08,17.574,31.33,21.169,7846.721,7878.051,7899.22,7829.121,0.0,0.0,0.0
81,51.0,2.0,303.0,230.0,274.0,298.0,0,5,27.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.586000,0 days 00:00:31.343000,0 days 00:00:21.185000,0 days 02:11:56.806000,0 days 02:12:28.149000,0 days 02:12:49.334000,7e-08,17.586,31.343,21.185,7916.806,7948.149,7969.334,7899.194,0.0,0.0,0.0
81,52.0,2.0,301.0,228.0,275.0,299.0,0,5,28.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000070,0 days 00:00:17.569000,0 days 00:00:31.323000,0 days 00:00:21.122000,0 days 02:13:06.903000,0 days 02:13:38.226000,0 days 02:13:59.348000,7e-08,17.569,31.323,21.122,7986.903,8018.226,8039.348,7969.308,0.0,0.0,0.0
81,53.0,2.0,300.0,229.0,0.0,299.0,0,5,29.0,1,3,1,1.0,0,2025,0 days 00:00:00.000000073,0 days 00:00:17.542000,0 days 00:00:31.202000,0 days 00:00:24.294000,0 days 02:14:16.890000,0 days 02:14:48.092000,0 days 02:15:12.386000,7.3e-08,17.542,31.202,24.294,8056.89,8088.092,8112.386,8039.322,8109.047,0.0,0.0
81,54.0,3.0,309.0,232.0,276.0,308.0,0,4,1.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000086,0 days 00:00:33.772000,0 days 00:00:31.651000,0 days 00:00:20.884000,0 days 02:15:46.158000,0 days 02:16:17.809000,0 days 02:16:38.693000,8.6e-08,33.772,31.651,20.884,8146.158,8177.809,8198.693,8112.36,0.0,8130.124,0.0
81,55.0,3.0,296.0,237.0,278.0,297.0,1,4,2.0,1,3,1,2.0,0,2025,0 days 00:00:00.000000068,0 days 00:00:17.407000,0 days 00:00:30.509000,0 days 00:00:20.642000,0 days 02:16:56.100000,0 days 02:17:26.609000,0 days 02:17:47.251000,6.8e-08,17.407,30.509,20.642,8216.1,8246.609,8267.251,8198.667,0.0,0.0,0.0
